molecule_chembl_id,canonical_smiles
CHEMBL3660968,COc1cc(C(=O)NCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL473669,CCCN1CCC=C(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC(C)C)c2)C1
CHEMBL475286,COc1cc(N2CCN(C(C)C)CC2)c(OC)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
CHEMBL3397300,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
CHEMBL515602,CNC(=O)c1cc(F)ccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12
CHEMBL1760041,COc1cc(Nc2nccc(Nc3ccc4ncccc4c3)n2)cc(OC)c1OC
CHEMBL1760058,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1OCCCN1CCCCC1
CHEMBL3660903,COc1cc(C(=O)N[C@H]2CN3CCC2CC3)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3660975,COc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL3660959,CN(C)CCNC(=O)c1cc2cccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3ccccc3)CC4)c2s1
CHEMBL3656673,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)n1
CHEMBL3660928,COc1cc(C(=O)NC2CCN(Cc3ccncc3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2
CHEMBL3652840,Cc1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2Cl)CC3C)nn1C
CHEMBL577385,C[C@@]1(C(=O)Nc2nccs2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1
CHEMBL3656607,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccccc4)nc2-3)c(Cl)c1
CHEMBL516816,COc1ccc(N2CCN(C(C)C)CC2)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
CHEMBL3652850,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)c1ccccc1)CC2
CHEMBL3660990,COc1cc(C(=O)N[C@@H]2CN3CCC2CC3)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL564255,CN(C)CCNC(=O)c1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)cc1
CHEMBL3652815,CCOc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL1667947,Nc1ccccc1NC(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1
CHEMBL3656676,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2C)CC3)cn1
CHEMBL3660972,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL3656677,Cc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccn(CCN(C)C)n4)nc2-3)c1
CHEMBL3656675,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(OC(F)F)c2)CC3)n1
CHEMBL2426288,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3656674,Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)cn1
CHEMBL542008,CN(C)CCNC(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)c1
CHEMBL473254,COc1c(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)ccc(N2CCN(C(C)C)CC2)c1F
CHEMBL3660905,COc1cc(C(=O)NCCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3656678,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3cccc(C)c3)CC4)cn2)CC1
CHEMBL3660969,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL3656624,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2
CHEMBL3037912,COc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12
CHEMBL1256435,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4Cl)c4c(N)ncnc43)CC2)CC1
CHEMBL3787360,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1F)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1
CHEMBL3656686,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)n1
CHEMBL3660909,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3)CC4)c(OC)c2)CC1
CHEMBL3656690,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1
CHEMBL3037913,CCOc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12
CHEMBL3655749,O=C(Nc1nccs1)[C@@H]1C[C@@H](O)CN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1
CHEMBL3661018,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OC4CCN(C)CC4)cc3Cl)nc1-2
CHEMBL3656688,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C)c2)CC3)n1
CHEMBL1667941,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nncs2)CC1
CHEMBL3656679,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccsc1)CC2
CHEMBL3652828,CC1Cc2nn(C)c(-c3ccccc3Cl)c2-c2nc(Nc3ccccc3)ncc21
CHEMBL3822644,Cc1nn(C2CCN(C(=O)[C@@H](C)N)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL1667942,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccn[nH]2)CC1
CHEMBL3656683,CC(C)n1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)n1
CHEMBL505983,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NCCO)c2cc[nH]c2n1
CHEMBL3660971,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3C)CC4)c(OC)c2)CC1
CHEMBL3660955,CCOc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL513897,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)c(C)c2)C1
CHEMBL475074,CNC(=O)c1c(F)cccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12
CHEMBL3652823,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3656689,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C)c2)CC3)n1
CHEMBL3656681,COc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccn(C)n4)nc2-3)c1
CHEMBL3660952,CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL3655751,CC(C)N1CCCC(NC(=O)C2C[C@H](O)CN2c2nc(Nc3cn(C(C)C)cn3)c3cccn3n2)C1
CHEMBL3655758,CC1(c2cc(Nc3nc(N4C[C@H](F)C[C@H]4C(=O)Nc4ncns4)nn4cccc34)[nH]n2)CC1
CHEMBL3656687,Cn1nc2c(c1Cc1ccccc1Cl)-c1nc(Nc3ccn(Cc4ccncc4)n3)ncc1CC2
CHEMBL3661000,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1c(Cl)cccc1Cl)CC2
CHEMBL3656538,COc1ccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc2-3)cc1
CHEMBL3660911,COc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3660910,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL1667945,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccccn2)CC1
CHEMBL3660999,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2C
CHEMBL3656684,COc1ccccc1Cc1c2c(nn1C)CCc1cnc(Nc3ccn(CCN(C)C)n3)nc1-2
CHEMBL3656685,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3C)n1
CHEMBL3656680,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2C
CHEMBL1667939,CNC(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1
CHEMBL3656682,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)n1
CHEMBL1760040,COc1cc(Nc2nccc(Nc3cc4ccccc4cn3)n2)cc(OC)c1OC
CHEMBL3656702,Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)cn1
CHEMBL3660967,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL3660982,CN(C)CCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2Cl)CC3)c(Cl)c1
CHEMBL3656700,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)cn1
CHEMBL3823154,Cc1nn(C2CCN(C(=O)CN)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3656697,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3cccc(C)c3)CC4)cn2)CC1
CHEMBL3660964,COc1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2
CHEMBL3660960,Cc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL1667948,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nc3ccccc3[nH]2)CC1
CHEMBL3822989,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1
CHEMBL3656695,COc1ccccc1Cc1c2c(nn1C)CCc1cnc(Nc3cnn(C4CCN(C(C)=O)CC4)c3)nc1-2
CHEMBL3656692,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)cn1
CHEMBL3656696,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3cccc(Cl)c3)CC4)cn2)CC1
CHEMBL3660983,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NCCN(C)C)cc3Cl)nc1-2
CHEMBL3656694,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)n1
CHEMBL3660946,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2
CHEMBL3656699,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(C)n4)nc2-3)cc1
CHEMBL3656575,Cc1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2Cl)CC3)nn1C
CHEMBL3656691,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)cn1
CHEMBL1667940,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(N)=O)CC1
CHEMBL3353404,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL3822976,CNCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1
CHEMBL3656693,CC(C)n1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)n1
CHEMBL3656698,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1
CHEMBL3656701,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)n1
CHEMBL3823016,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)N(C)C)n1
CHEMBL3822664,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2I)n1
CHEMBL475482,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NO)c2cc[nH]c2n1
CHEMBL3353403,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1
CHEMBL1762178,CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1
CHEMBL3655739,C[C@@]1(C(=O)Nc2ccncn2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
CHEMBL3660988,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CN(C)C4)cc3Cl)nc1-2
CHEMBL3660902,COc1cc(C(=O)NCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3656703,Cc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4cnn(C)c4)nc2-3)c1
CHEMBL3660981,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3Cl)nc1-2
CHEMBL3656593,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C1CCC1)CC2
CHEMBL3661021,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCCN4CCCC4)cc3Cl)nc1-2
CHEMBL3661019,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCN(C)C)cc3Cl)nc1-2
CHEMBL3660949,COc1cc(C(=O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2
CHEMBL3656543,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccccc3)nc1-2
CHEMBL3786100,Nc1ncnc2c1c(-c1cc(OCC34CCC(CC3)O4)ccc1F)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1
CHEMBL1256432,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
CHEMBL3787271,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OCC56CCC(CC5)O6)ccc4F)c4c(N)ncnc43)C2)CC1
CHEMBL3661020,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCC(C)(C)N(C)C)cc3Cl)nc1-2
CHEMBL3656708,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1
CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
CHEMBL3656707,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1
CHEMBL3656704,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)cn1
CHEMBL3656706,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)cn1
CHEMBL1667936,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](CO)CC1
CHEMBL3037915,C[C@]1(O)C[C@@H](c2nc(-c3ccc4c(Oc5ccccc5)cc(-c5ccccc5)nc4c3F)c3c(N)nccn32)C1
CHEMBL3824103,Cc1nn(C2CCN(C(=O)[C@H](C)N)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3660947,COc1cc(C(=O)NC2CCN(C)CC2)c(C)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2
CHEMBL3660950,COCCN1CCC(NC(=O)c2cc(OC)c(Nc3ncc4c(n3)-c3c(nn(C)c3C(C)C)CC4)cc2Cl)CC1
CHEMBL515909,COc1c(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)ccc(N2CCN(C(C)C)CC2)c1C
CHEMBL1688361,Nc1ncnn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1C[C@@H](N2CCN(C=O)CC2)C1
CHEMBL3660976,COc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL3656628,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)(C)C)CC2
CHEMBL3656709,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3cccc(Cl)c3)CC4)cn2)CC1
CHEMBL3661001,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccsc1)CC2
CHEMBL3656705,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)n1
CHEMBL3823301,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1
CHEMBL3660904,COc1cc(C(=O)NCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL1667946,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccncn2)CC1
CHEMBL3823190,COc1cc(C2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
CHEMBL3823045,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2OC)n1
CHEMBL3660912,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3786567,CC1(C)CC[C@@H](COc2cccc(-c3cn([C@H]4C[C@@H](CN5CCC5)C4)c4ncnc(N)c34)c2)O1
CHEMBL3037921,CCOc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@H]4C[C@@H](N5CCN(C)CC5)C4)n4ccnc(N)c34)ccc12
CHEMBL3656536,COc1ccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccc(OCCN5CCCC5)cc4OC)nc2-3)cc1
CHEMBL3824323,Cc1nn(C2CCN(CCO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3037920,COc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@H]4C[C@@H](N5CCN(C)CC5)C4)n4ccnc(N)c34)ccc12
CHEMBL3822943,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3656711,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1
CHEMBL1809194,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1
CHEMBL3656710,Cc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CCN(C)C)n4)nc2-3)c1
CHEMBL3652845,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C1CCCCC1)CC2
CHEMBL3660989,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3823095,Cc1nn(C2CCN(CC(=O)N(C)C)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3787636,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1
CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1
CHEMBL3656716,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C(F)(F)F)c2)CC3)n1
CHEMBL3660987,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(CCO)CC4)cc3Cl)nc1-2
CHEMBL3823297,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3656717,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccc4ccccc4c2)CC3)n1
CHEMBL3656712,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)n1
CHEMBL3656713,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC)cc2)CC3)n1
CHEMBL3660986,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3C)CC4)c(Cl)c2)CC1
CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1
CHEMBL3656715,Cc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccn(C)n4)nc2-3)c1
CHEMBL3660970,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2
CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1
CHEMBL3660896,COCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)c(OC)c1
CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1
CHEMBL3037914,CC(C)Oc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12
CHEMBL3656714,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CC(=O)N(C)C)n4)nc2-3)cc1
CHEMBL3409721,c1c(Nc2nc(N3CCCCCC3)nc3c2CCC3)n[nH]c1C1CC1
CHEMBL4096340,CC(C)(Oc1cccc(-c2cn([C@H]3C[C@@H](CN4CCC4)C3)c3ncnc(N)c23)c1)[C@@H]1CCCO1
CHEMBL3037910,CC(C)Oc1cc(-c2ccccc2)nc2cc(-c3nc([C@H]4C[C@@](C)(O)C4)n4ccnc(N)c34)ccc12
CHEMBL3822947,Cc1nn(C2CCN(C(=O)[C@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3656570,CCn1nccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2
CHEMBL3652844,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C1CCCC1)CC2
CHEMBL3656554,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1cc(C)ccc1Cl)CC2
CHEMBL3787567,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CO)C1
CHEMBL3660985,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C5CCOCC5)CC4)cc3Cl)nc1-2
CHEMBL3660906,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3652857,Cn1nccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL3656595,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1CC1CC1)CC2
CHEMBL3652852,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)c1ccccc1)CC2
CHEMBL3660948,COCCN1CCC(NC(=O)c2cc(OC)c(Nc3ncc4c(n3)-c3c(nn(C)c3C(C)C)CC4)cc2C)CC1
CHEMBL3656539,COc1ccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccc(C(=O)NC5CCN(C)CC5)cc4OC)nc2-3)cc1
CHEMBL3656567,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1occc1C)CC2
CHEMBL3656718,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)cn1
CHEMBL3822651,COCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1
CHEMBL3656720,COc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4cc(C)n(C)n4)nc2-3)c1
CHEMBL3656577,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccnn3C)nc1-2
CHEMBL3823962,CNC(=O)CN1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1
