molecule_chembl_id,target_chembl_id,canonical_smiles,pIC50,bioactivity_class
CHEMBL1289926,CHEMBL1955,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,10.0,1
CHEMBL3939307,CHEMBL1955,CNC(=O)c1ccccc1Sc1ccc2c(CCc3ccccn3)n[nH]c2c1,10.0,1
CHEMBL1940109,CHEMBL1955,COCCOc1cc2ncnc(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)c2cc1OC,9.698970004336019,1
CHEMBL1289494,CHEMBL1955,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,9.619788758288394,1
CHEMBL1940108,CHEMBL1955,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,9.397940008672037,1
CHEMBL1668411,CHEMBL1955,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,9.301029995663981,1
CHEMBL2012519,CHEMBL1955,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,9.136677139879543,1
CHEMBL1173411,CHEMBL1955,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1,9.096910013008056,1
CHEMBL388978,CHEMBL1955,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.045757490560675,1
CHEMBL495727,CHEMBL1955,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,9.0,1
CHEMBL3891581,CHEMBL1955,CN1CCC(c2ccc(Nc3ncc(Cl)c(CCc4ccccc4C4(C(N)=O)CC4)n3)cn2)CC1,9.0,1
CHEMBL4453304,CHEMBL1955,COc1cc(O)c2c(c1)-c1cccc(c1)[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,8.958607314841775,1
CHEMBL2180604,CHEMBL1955,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,8.958607314841775,1
CHEMBL4303275,CHEMBL1955,CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#C[C@@](C)(O)COC)nc21,8.920818753952375,1
CHEMBL2180602,CHEMBL1955,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21,8.886056647693163,1
CHEMBL2332119,CHEMBL1955,NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,8.744727494896694,1
CHEMBL3644873,CHEMBL1955,CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#CC(C)(O)c3ccsc3)nc21,8.698970004336019,1
CHEMBL429743,CHEMBL1955,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,8.698970004336019,1
CHEMBL3908239,CHEMBL1955,CC(NC(=O)OC(C)(C)C)c1ccc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cc1,8.698970004336019,1
CHEMBL522892,CHEMBL1955,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,8.599980364934842,1
CHEMBL1784637,CHEMBL1955,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,8.585026652029182,1
CHEMBL1230609,CHEMBL1955,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,8.55284196865778,1
CHEMBL502835,CHEMBL1955,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,8.522878745280337,1
CHEMBL525909,CHEMBL1955,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(CCCN(C)C)C(C)=O)cc1)c1ccccc1,8.522878745280337,1
CHEMBL3982717,CHEMBL1955,CN1CCC(n2cc(Nc3ncc(Cl)c(CCc4ccccc4C4(C(N)=O)CC4)n3)cn2)CC1,8.522878745280337,1
CHEMBL3959306,CHEMBL1955,NC(=O)C1(c2ccccc2CCc2nc(Nc3cn[nH]c3)ncc2Cl)CC1,8.522878745280337,1
CHEMBL491473,CHEMBL1955,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,8.522878745280337,1
CHEMBL3894588,CHEMBL1955,COCCn1cc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1,8.522878745280337,1
CHEMBL3981577,CHEMBL1955,Cn1cc(Nc2ncc(Cl)c(CCc3ccccc3C(C)(C)C(N)=O)n2)cn1,8.522878745280337,1
CHEMBL3898744,CHEMBL1955,Cn1cc(Nc2ncc(C(F)(F)F)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1,8.522878745280337,1
CHEMBL213504,CHEMBL1955,Nc1ncnc2snc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8.522878745280337,1
CHEMBL1336,CHEMBL1955,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,8.522878745280337,1
CHEMBL390156,CHEMBL1955,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,8.522878745280337,1
CHEMBL2086760,CHEMBL1955,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,8.494850021680094,1
CHEMBL223971,CHEMBL1955,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,8.397940008672037,1
CHEMBL3918309,CHEMBL1955,Cn1cc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1,8.397940008672037,1
CHEMBL2079588,CHEMBL1955,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,8.397940008672037,1
CHEMBL3931510,CHEMBL1955,NC(=O)C1(c2ccccc2CCc2nc(Nc3cnn(CCO)c3)ncc2Cl)CC1,8.397940008672037,1
CHEMBL150894,CHEMBL1955,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,8.397940008672037,1
CHEMBL3911152,CHEMBL1955,CC(C)n1cc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1,8.397940008672037,1
CHEMBL3764474,CHEMBL1955,Cn1ccnc1-c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2s1,8.397940008672037,1
CHEMBL376951,CHEMBL1955,Cc1cccc(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,8.397940008672037,1
CHEMBL4075720,CHEMBL1955,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,8.346787486224656,1
CHEMBL3426917,CHEMBL1955,[2H]C([2H])([2H])Oc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC([2H])([2H])[2H],8.341988603342887,1
CHEMBL498265,CHEMBL1955,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(CCN(C)C)C(C)=O)cc1)c1ccccc1,8.301029995663981,1
CHEMBL1940110,CHEMBL1955,COCCOc1cc2c(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)ncnc2cc1OC,8.301029995663981,1
CHEMBL1940268,CHEMBL1955,CCc1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n[nH]1,8.301029995663981,1
CHEMBL453737,CHEMBL1955,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,8.301029995663981,1
CHEMBL1082829,CHEMBL1955,CCCCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,8.301029995663981,1
CHEMBL3644871,CHEMBL1955,CNC(=O)c1c(N)n(C2CCCCC2)c2nc(C#CC(C)(O)COC)ccc2c1=O,8.301029995663981,1
CHEMBL201511,CHEMBL1955,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,8.301029995663981,1
CHEMBL3973562,CHEMBL1955,Cc1cnc(Nc2cnn(C)c2)nc1CCc1ccccc1C1(C(N)=O)CC1,8.301029995663981,1
CHEMBL1289601,CHEMBL1955,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,8.2839966563652,1
CHEMBL3765306,CHEMBL1955,CC1=[N+](c2ccccc2)C(=O)C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)C=C1.Cl,8.259637310505756,1
CHEMBL1173107,CHEMBL1955,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1C(=O)O,8.236572006437063,1
